,ES1 Index,NQ1 Index,Z 1 Index,VG1 Index,XU1 Index,NK1 Index,PnL,CumPnL
2010-02-18,0.0022456010488643803,-0.0018480407789541538,0.0059627091939831265,0.004113350281336266,-0.003909039248649444,0.008389927086394995,-0.008728351206503374,0.7535563058525133
2010-02-19,0.002294508900267509,0.001757243424285577,0.005654260559485912,-0.004057952458500186,0.0036218001862134384,-0.002712624406137023,-0.001877302685176009,0.7521416525761051
2010-02-22,0.007277734891377246,0.0019484799845631484,0.018395385101871973,0.012546312967591918,0.0038025856784682263,0.002818652410071666,-0.019927763269843538,0.7371531517781795
2010-02-23,0.00746613153186584,0.005920984236103313,0.006317516324957403,0.00448820221284006,-0.003908655249415589,0.002963102602656114,-0.015092461694194977,0.7260276960722123
2010-02-24,0.007418565673982952,0.00587265120690307,0.006273753485254378,0.013070831748354734,0.0041664522083568216,0.0029171830147468963,-0.01959021688014853,0.7118046560451631
2010-02-25,0.0025441820459247053,0.0020291709922271375,0.006236000712835103,0.004422711359733704,0.0042149640873564214,0.00863739439822621,-0.01267395124988496,0.7027832785350056
2010-02-26,0.0077146246589992395,0.006175098235436139,0.006272224880520304,0.00450762353954591,0.011505908851230975,0.008730214711211947,-0.022894889349866464,0.6866931331360102
2010-03-01,0.0026526815877353305,0.002154725438367264,0.01883720175333497,0.013946097603750575,0.011490253186091726,-0.002930010104898195,-0.01513358563286139,0.6763010038021985
2010-03-02,-0.0024854172712246558,0.0021755624477854275,-0.005434185506063086,0.0035447690190957963,0.003642438382161525,0.0025868955296765445,-0.0030788780770779796,0.6742187554680861
2010-03-03,0.002629524258990104,0.0065822251843768555,0.006399396396057865,0.004058285054045234,-0.003985490800589712,0.003027214784155568,-0.011801998352692482,0.6662616268266973
2010-03-04,0.008126849780603372,0.006761523900973352,-0.006271358920796563,0.004044661445944046,-0.003887871229758274,0.008868244757650762,-0.0162418718714794,0.6554402908508947
2010-03-05,0.002643150357604105,-0.0021596365032078174,-0.006040891171891933,-0.011593096899097443,0.0038095364124283177,-0.0028441789246238572,0.004071249449026111,0.6581087517738909
2010-03-08,0.007893087238479299,0.00632297497123484,0.01914874484857593,0.012208401229701545,0.01124091441912143,0.008641551946420127,-0.028189669133716424,0.6395568838073818
2010-03-09,0.0027307494459577917,0.0021680486025503196,0.019320975910355864,0.0042625217654285565,0.003977981663239198,0.008733016638855985,-0.01706235821719479,0.6286445351555875
2010-03-10,-0.0027351036159530715,-0.0055314341360811325,0.01730651261510947,0.0045956454364176,-0.003958539379146594,-0.0027673136385478404,0.00272890239024456,0.6303600447301878
2010-03-11,0.0027661373480370338,0.0018772711696109928,0.005746506946328338,0.004554238919217113,0.003918022152435642,0.008267924202254077,-0.0122744437101989,0.6226227258439886
2010-03-12,0.0027869624590837984,0.0019051039572184117,0.005742722007914504,0.004456303771752513,0.003888649436518445,0.002775578122412576,-0.008287980501607988,0.6174624408323356
2010-03-15,0.008347479541535549,0.005790088439966005,0.017058277885762998,0.01232365013506872,-0.0038764520855431132,0.008281910140293508,-0.023429456894208108,0.6029956311910619
2010-03-16,0.008543800555483691,0.005857263276587641,0.005967236000805579,0.00438333670239013,-0.011507840772086686,0.002876861754669852,-0.013140135208590094,0.5950721870670223
2010-03-17,0.008372214670037624,0.002004408745339952,0.017181045492080747,0.01196628656932304,0.0039777979314705655,0.0027211744425162305,-0.017445032481628344,0.5846911334347245
2010-03-18,0.002766146830502984,0.0019869041458708517,0.005482603085349627,0.003831340074772462,-0.01074128792002058,-0.002542388570326831,-0.002773527117882324,0.5830694767205579
2010-03-19,0.008142034933082392,0.005899572348153615,0.01592166320472365,0.0036233555733100565,0.010017544584677374,0.007412718820331119,-0.02218180368810272,0.5701359440514177
2010-03-22,0.008206542533817637,-0.002013449442699432,0.016708339224977137,0.011135873274572298,-0.009862235166867047,-0.007831249919063987,-0.010324705603018354,0.5642494582753879
2010-03-23,0.002822171660618047,0.002067757882434667,0.017487009113188543,0.011808594159058994,0.0035167158521517573,0.002784682657913816,-0.014199970567548712,0.5562371325751221
2010-03-24,0.008097415949755837,0.006059259803647599,0.01635744832299218,0.010905065759690113,0.010378902979092448,0.007734170462755867,-0.024969019435946153,0.5423484368008589
2010-03-25,0.008109363799608483,0.006078233880436892,0.005395505617774493,0.003650772846327533,0.010040295254812532,0.0026217851880037278,-0.01674672741837651,0.5332658753639723
2010-03-26,0.0080198769522513,0.005997466889902168,0.0165493196781093,0.011135283916033386,0.0032911004386683,0.00788776051960661,-0.023318199505906842,0.5208310752925431
2010-03-29,0.007961263639499306,0.0058653220090558195,0.01723750731059818,0.011302415122015162,0.009679817356052467,0.00813274807895369,-0.02449459752012428,0.5080735277272788
2010-03-30,0.0028179260253810563,-0.0019986778672096855,0.01826922183606428,0.012428751696833249,0.010172464535239475,0.00853875159187853,-0.014920235459751421,0.5004929510627212
2010-03-31,0.0028923999786406125,0.006059350258185149,0.006054198719625951,0.01176631914719709,0.0034672876650215746,0.008171091509131994,-0.018150433808520702,0.4914087868828261
2010-04-01,0.00894661065069829,0.0061538813548349435,0.019574113206530932,0.01288090527287425,0.0037279983206127743,0.00829134764530579,-0.026643296035771008,0.47831603709932785
2010-04-02,0.00863268653929072,0.0019803084008074155,0.01928129724864704,0.011697509709779372,-0.0032799974539428098,0.008148014490233715,-0.0060722124730347785,0.47541160049280073
2010-04-05,0.008638573162315031,0.006122296617495839,0.01783972388519211,0.010918919342571335,-0.0027970303204614944,0.008512944001447658,-0.016462714800579245,0.46758503490100084
2010-04-06,0.002967611892485765,0.0020705900497256092,0.01851396145968693,0.011477275744443155,-0.0029738251759513874,0.0029465838040419537,-0.013346751011115047,0.46134429386365366
2010-04-07,0.008871555438673889,0.00628070045006715,0.01835719646701845,0.00392316392866748,-0.003104662222214543,0.008252090355766286,-0.022069722430165375,0.4511625533533422
2010-04-08,0.0029307773478062403,0.00208000310918914,-0.005827311432082993,-0.0037696701391699617,-0.002995559602012371,0.0026865378200734884,-0.002631800123691801,0.4499751836896218
2010-04-09,0.008791809519607053,0.002114169911458971,0.01733974616869454,0.0038177442301384912,0.002995203767963045,-0.0026652202152400916,-0.012526880954761503,0.44433839813094494
2010-04-12,0.008938295201222302,0.0021830867048085014,0.01927871308758164,0.012970313204928552,0.003664927065535379,0.002845109557860425,-0.01972121322464786,0.43557550583750615
2010-04-13,0.0030849658516831917,0.0022234847567763924,0.019809739377722967,0.013380075970978511,-0.0113824659260111,0.0029824956435036375,-0.013686586467865356,0.42961396401357693
2010-04-14,0.009057146881146436,0.006595601530914181,0.018821463391975272,0.01208841264026952,0.00381532499121537,0.008221992992964201,-0.026426062373016534,0.41826095860423523
2010-04-15,0.0032023662476401197,0.0023283102762019026,0.0064885005615268505,0.012172608269643368,-0.00363585201522923,0.008241541590320728,-0.0142676952710661,0.41229333870308604
2010-04-16,0.0032147867360541476,0.0023543150381687733,0.006242816536085125,0.011895138929718147,0.0034781704145001365,0.002880945090183126,-0.011131752848136953,0.4077037911557101
2010-04-19,0.009483901206296625,0.006974436790598858,0.018436506044522457,0.011284295814392397,0.0032597210702154608,0.008671715142600692,-0.027828759050288036,0.3963579005877489
2010-04-20,0.003210101712085287,0.0023142883479185536,-0.01931217317445295,-0.011895554355753875,0.0096005200506985,0.008849775157986904,-0.01605231862912259,0.3899954372763442
2010-04-21,0.003252617148853373,0.002373321710453403,0.019442033645855464,0.011460096851920037,0.003249469815422896,0.008406022067135858,-0.019462570870182407,0.3824051234393056
2010-04-22,0.009708551994795171,0.0023992816839875555,0.018799292305684268,0.011389159521294162,0.003067816065034576,0.0028534757526315216,-0.02072542837122957,0.37447961344467307
2010-04-23,0.003207005651315177,0.002382613065094461,0.006050191919224229,-0.0036992916083752165,0.0028791412868989807,-0.0027913245103198415,-0.0039255305408788625,0.3730095822851595
2010-04-26,0.009641761973235673,0.007258994871105225,0.017764042309587332,0.010643550518595364,0.0028534979037367777,0.008444415020149781,-0.027141531846107087,0.36288553082866376
2010-04-27,0.0032974991368564144,0.00244503664052349,0.006202673315257574,0.0037146756325815624,0.00903265967149589,0.0029249784284347967,-0.011404276492757433,0.35874708389987264
2010-04-28,0.009720260014228965,0.007242712710028041,0.017781135947329836,0.010335482020279518,0.0030532520086223687,0.008169858005261292,-0.027873424161752956,0.34874757426353953
2010-04-29,0.009722856520198473,0.007218127168449055,0.017779146324472368,0.010481153219461943,0.002867532126009959,0.008187343883071373,-0.021942361747730323,0.3410952288304055
2010-04-30,-0.0031229844059184955,-0.0023770518386207517,0.01665468384911722,0.010265463779110725,-0.007974789405835953,0.002947009163671012,-0.003897411335305928,0.3397658404191431
2010-05-03,0.009264072040000286,0.006835523624150881,0.01547405178258195,0.010181105298044781,0.0025351515913894884,0.007533017640474953,-0.018990190762392365,0.33331362229503897
2010-05-04,0.009717796140457681,0.006978178626022159,0.005571069711910285,0.0036844560483360765,-0.008951232594463893,0.00278361123181844,-0.0141460417446377,0.3285985538799969
2010-05-05,0.003261121411640197,0.002379970508087673,0.01649635390579621,0.01041744804206782,0.00901971111603544,0.009103164319062022,-0.015804789757903347,0.3234051228211725
2010-05-07,0.00316686625368853,0.0023478496146026513,0.005346142124966493,-0.003403236773103323,-0.002779125181896214,0.003054943580537449,-0.005950653294717861,0.32148065106152807
2010-05-10,0.00934634513407975,0.007113454001804606,0.017171009163244322,0.012177353301434423,0.002700336616471029,0.00825871102444271,-0.027349088270653018,0.31268844835833937
2010-05-11,0.00920077820995417,0.006946097532276625,0.016823771175303835,0.011867403625469654,0.008251846058329973,0.008097040080076971,-0.03000799892705385,0.3033052937355002
2010-05-12,0.009224631733976342,0.007019052748653056,0.01635275598224595,0.010882237737861539,-0.008182399916460987,0.007642680315937664,-0.024042967492954564,0.29601293441777654
2010-05-13,0.0031201253747396296,0.002372456417654363,0.01624472856746542,0.01083462365129976,-0.00771366893118844,0.007771597268599502,-0.016008644473811923,0.29127416859103256
2010-05-14,0.0031710768190914194,0.0024150469581069134,0.005516115060579352,0.01085483246294994,0.002537838704895884,0.002639456207430036,-0.011456487656925723,0.28793718967378806
2010-05-17,0.00942566744438984,0.007268555655943344,0.015875018564212737,0.010129653380560263,0.007516268286046402,0.0075890457814343434,-0.0296364536689562,0.2794037524924514
2010-05-18,0.009453304907879777,0.00721405842245899,0.005352131193753284,0.010262483425252636,0.002691796814605209,0.007658986188340458,-0.02457690949922986,0.27253687175369923
2010-05-19,0.009175271695601277,0.0070414479371521,0.015335607832887139,0.009471176830600258,0.0027640928504556826,0.007060434808791524,-0.027413982377835776,0.26506555075413285
2010-05-20,0.0031753754865111914,0.007038261471836661,0.005460679516439529,0.0033903536805868087,0.002851242890525144,0.007439211395202293,-0.017489286819550656,0.26042974331101165
2010-05-21,0.003216989440786529,-0.0023315996720288663,0.005511255886096041,0.00347120849937572,0.007942365374080804,0.0025255580177448965,-0.007390935703091193,0.2585049238230274
2010-05-24,0.009536988552739675,0.006984089238032619,0.01595841633258071,0.010065057345668945,0.00751041416839961,0.007188931130119243,-0.02989739846817585,0.25077629910950494
2010-05-25,0.003176360088555963,0.0022899913122197708,-0.005317208825889439,0.0034228392587042993,-0.002644453024272151,0.0024322034803100686,-0.004820573394834766,0.24956741355396253
2010-05-26,0.009323386355245808,0.00663674481129051,0.005352794446571001,0.00965326756373752,-0.0026549473781838913,0.006831994430255682,-0.02248926305690623,0.24395482634011575
2010-05-27,0.009112159163781443,0.006429871508780362,0.015912320828599398,0.009776579001653605,-0.0024811794744962526,0.00693194738329313,-0.025432194333412133,0.2377505197880601
2010-05-28,0.009008968748327493,0.002101284431486811,0.005440068567090944,0.0033735999651834697,0.0070828078916955394,0.0023833037331614415,-0.012735457124849152,0.23472265823688868
2010-05-31,0.009132212042967283,0.006348217281289512,-0.005763695687810262,0.0035866828296396243,-0.002617800020028467,0.007822436867934893,-0.0042490889960865984,0.23372530077264211
2010-06-01,0.009088500411785938,0.006652173254045063,0.016895081838379594,0.010212387843671027,0.007504112694827704,0.0028842968438428335,-0.026650515690652028,0.22749640097709845
2010-06-02,0.008958042119147412,0.006512752032150221,0.017195552638266307,0.010335385255578715,0.002391730533046218,0.007553215423213354,-0.027054283459110946,0.22134164885913646
2010-06-03,0.008774157515504425,0.006365450701730672,0.017699233390160544,0.010088271134506109,-0.002834733743620747,0.007318768699700615,-0.025875273292466205,0.21561437320390123
2010-06-04,0.008623089106518442,0.006237456335796667,0.017459320915981867,0.010451687871187295,-0.002599147863252008,0.0074918807792220925,-0.026606744890206972,0.20987757658140316
2010-06-07,0.008706245238871755,0.0063514868067685885,0.017695989466565552,0.010475309453071579,-0.0025304943123117605,0.007551425518878146,-0.02699972986663663,0.20421093870864093
2010-06-08,0.0029614046324645898,0.002139085818654524,0.017753190948447517,0.010656552179936067,-0.002703891275498695,0.002614862046302738,-0.01560593300667191,0.2010240364799243
2010-06-09,0.0030091604244941927,0.002189842540541727,0.01729498698581433,0.003494229231171753,-0.0026921969230731283,0.002442203204881195,-0.012264619991271942,0.19855855306338646
2010-06-10,0.009248852150336469,0.006825924954599724,-0.0151485058961468,-0.003287826887376892,-0.002745484282069086,0.007934046526266239,-0.011451886337712817,0.19628468308232386
2010-06-11,-0.0029930409990164553,-0.0022182028299862224,-0.014443028230456758,-0.0032819688235001523,0.007662120994220246,-0.0026269832899700526,0.00796607803259803,0.19784830218436145
2010-06-14,0.009055238450157101,0.006760123969779239,0.014944171990968121,0.010077402636743348,0.0025028878662306108,0.007928392625056605,-0.02687655960619593,0.19253082049771877
2010-06-15,0.008976120783406028,0.006578960996075622,0.015022044401049952,0.010130849980256085,0.0079327620928276,0.007943200490299392,-0.0266403534391464,0.1874017313917307
2010-06-16,0.008846074396817371,0.006522250151693077,0.014637032650111785,0.00971199624548887,0.00266985702055004,0.007205315686463238,-0.025606185596139645,0.18260308787667612
2010-06-17,0.008633583948535523,0.00630401102115232,0.014346200455293601,0.009722396370549198,0.0026119225867138425,0.007178821684961941,-0.026070279146391675,0.17784257440273807
2010-06-18,-0.0028094627952034326,-0.0020624780980651267,-0.01391426693884111,-0.0032334154727495634,0.007369347625708229,-0.002385593974965172,0.006329958176168871,0.1789683104606496
2010-06-21,0.008616525602344247,0.006200495382791106,0.01454520086691503,0.010093333670969701,0.002497219549528596,0.00742150331554395,-0.025930578756715544,0.1743275585912934
2010-06-22,0.008672711943441857,0.006197011887247566,-0.005063586530346492,0.010340655089907261,0.0027004934176515115,0.00757481813493734,-0.02027782028017456,0.17079257568829756
2010-06-23,0.008530303029495822,0.006176763398788151,0.005106030677693877,0.009744628203352625,0.002800447747037785,0.006996092924439027,-0.02283391905255603,0.16689271184025342
2010-06-24,0.0028178837632108693,0.006037690618606082,-0.014696323207581248,-0.003286704583126912,-0.0027092927684397084,0.002362752495313966,-0.0023019796156135324,0.1665085282196027
2010-06-25,0.002832875897486309,0.0020277411945958303,0.004927148893066366,0.003296101304394411,0.007674178186208306,0.002424157946424133,-0.010624064919238799,0.16473953080619072
2010-06-28,0.008629319666977808,0.006299769791242951,0.005180882326441513,0.009978946829143439,0.0026827943246749597,0.007502035750306535,-0.0236576593470771,0.16084217910538054
2010-06-29,0.008623844613968687,0.006218151818580616,0.005361893226769933,0.010092344957459247,0.008446211188060111,0.007588415208501673,-0.02355168755892172,0.1570540743567945
2010-06-30,0.0028954152961585536,0.0021145455198971984,0.005408978195582783,0.003352186339579095,0.007981151074144264,0.0024552274778710742,-0.011639682913706926,0.15522601473097566
2010-07-01,0.0028958603970665555,0.0021052878816906952,-0.015080138115939987,-0.003408846746354994,0.0024633472128605632,0.0024150103106319563,0.00037708116311873274,0.1552845475371567
2010-07-02,0.008801126271680294,0.006363885227955158,0.01707997296987104,0.01106761315115691,-0.002964041660161188,0.007547902017646021,-0.028010638189911657,0.15093492825960927
2010-07-05,0.0092887437326039,0.006741509060295998,0.0054875130607977005,0.010862392829885666,0.003510714883469132,0.007565576249847866,-0.013328899763386252,0.14892313173004304
2010-07-06,0.0031911392968521734,0.002308241734695832,-0.005507894590831914,0.0036725286470963123,0.003655223754298708,0.007683523208613546,-0.01083886569752312,0.14730897390596656
2010-07-07,0.003165513310161495,0.002312113069870339,-0.005492448945221227,0.010594235815636647,0.003676262760161621,0.0072537697257207675,-0.013077604438700256,0.14538252541495353
2010-07-08,0.0030816250619490663,0.002224395519211015,-0.005399071342958945,0.0035619857770271593,-0.003452205237389418,0.0024372150210703195,-0.004672890917890849,0.14470316873232197
2010-07-09,0.00909111420614273,0.006582277725129725,0.005440079663109669,0.0037750914270527915,0.009941792528522495,0.007406574310055254,-0.02338528092724282,0.1413192444804544
2010-07-12,0.009030887804660994,0.006663581296864021,0.016569524404633402,0.01135740227602948,-0.007877288070530659,0.007503922127656309,-0.024878354864717452,0.1378034541670559
2010-07-13,0.00902123734290972,0.006576490596864491,0.017038029310588412,0.011550452306138997,-0.002819787264153585,0.0025704266398395006,-0.022966389450455232,0.13463860637103733
2010-07-14,0.008922878088509417,0.006546477098341177,0.005752686770342451,0.010969589998574253,-0.002922873405291241,0.0072438397705676715,-0.022598697298583548,0.1315959492609551
2010-07-15,0.008701061663197333,0.006328147167162955,0.01710117389410781,0.010884854465077384,0.002940082561472574,0.007299445741096387,-0.027684304025949246,0.12795280699303144
2010-07-16,0.008627852218277396,0.006278854801388509,0.01708021488250214,0.011070077199279426,0.002954028731827703,0.007351555328201351,-0.024891456993353215,0.12476787520058556
2010-07-19,0.008907118100925576,0.006561512625176166,0.006109322497708196,0.011632573576302239,-0.0030683715253460647,0.007469745870511327,-0.01831570816996685,0.12248266320942479
2010-07-20,0.008827926189402568,0.006472890649566769,-0.017356241291532105,0.011987044125197055,0.009225301571679443,0.007640503049123568,-0.021267546114193008,0.11987775752142918
2010-07-21,0.008772604657668662,0.006444802508528099,0.017299321329899392,0.011279229011317619,-0.0031012645922896946,0.0075545777423808936,-0.027015823624274883,0.11663916116775666
2010-07-22,0.008672639868287441,0.006321334903321883,0.017170861666426753,0.011391369795660612,0.0030809727115839723,0.00246543108651416,-0.024519747873371345,0.11377919834376175
2010-07-23,0.002910102147784639,-0.0020816310425852795,0.005764344388643466,-0.0038412367118467344,0.003076009821194059,0.002528129437662051,-0.0037079138173293506,0.11335731488209826
2010-07-26,0.008835521810900247,0.006419811509907527,0.017181739537312453,0.01150835511184238,0.0032059357989167787,0.007502514500120723,-0.028293037822141806,0.11015009208472262
2010-07-27,0.00885841752550849,0.006346508852393616,0.005911684766432693,0.003957297354101543,0.003406087987182185,0.002573385418818,-0.018396552565759578,0.10812371012556277
2010-07-28,0.008782106164247416,0.006314733887235705,0.01744959735667287,0.011361374424157489,0.003530682538467023,0.007149876774820459,-0.02804408571625551,0.10509147953084193
2010-07-29,0.008623416796754267,0.006173487474491043,0.017241344993401776,0.011392317604153648,0.010758407626429028,0.0072579959100509085,-0.026933099006166816,0.1022610403079332
2010-07-30,0.008596822148364719,0.006083022753715992,0.016817577849017527,0.011515173439503985,-0.0034878842299489185,0.007444869124338013,-0.025734231021726475,0.09962943107212677
2010-08-02,0.008337987518730503,0.0020699485632955615,0.01663339628222401,0.00417419222741876,0.003848506371531315,0.007462455879404152,-0.01992354614773738,0.09764445950448843
2010-08-03,0.008374366070419529,0.006134486071128801,0.016618796707822802,0.013942955051604658,0.012107543730367779,0.008004497640006452,-0.027862711471718624,0.09492382010250296
2010-08-04,0.0028405567906679284,0.0020762238334292122,0.005748872279874472,0.004397349495665768,0.01209582710097728,0.007258394191160545,-0.014804376545727693,0.09351853212654658
2010-08-05,0.002851351284361364,0.0020757267144247624,0.017121583090044138,0.013105465262948673,0.00407597699673336,0.007415717552923966,-0.02002598297375842,0.09164573159444947
2010-08-06,0.0028766662826462345,0.002111991466780031,0.016976747670603164,0.00433599695295514,0.004096803185574344,0.0025282216692576118,-0.012745768441774092,0.09047763632086964
2010-08-09,0.008678161535130033,0.006457522285566073,0.005682734998526058,0.012872770464320022,0.011934626511799834,0.007613396635207322,-0.02540349015390958,0.08817918857744342
2010-08-10,0.008965979694044349,0.006745642607848937,0.016915777623840812,0.012008202891318867,0.003392945600711681,0.0076192219798656554,-0.02874346814678808,0.08564461287935805
2010-08-11,0.008849509446391063,0.0066948373764562415,0.005608589786934376,0.011470157296060955,0.0034665554953744807,0.00707712223882791,-0.022988807334301677,0.08367574537465364
2010-08-12,0.00302484897165907,0.002228344134372826,0.005560779566462001,0.011466698052293453,0.010239123099560855,0.007174013131448424,-0.017303064137542047,0.08222789858567937
2010-08-13,0.00902762327658796,0.006687907184011141,0.016700280570965093,0.011722373987406165,0.003470504421431565,0.007283157122975339,-0.026936561360790354,0.08001296174985738
2010-08-16,0.003161392637424631,0.002302421364971999,0.01803241170896292,0.004362020118196723,0.010536789115609542,0.0026240142815347604,-0.016221634708210725,0.07871502071242915
2010-08-17,0.009380858405237983,0.006745252486028741,0.0062011797594919964,0.013381225919278487,0.003710260859053464,0.007997700075849847,-0.025053996853791487,0.07674289483115382
2010-08-18,0.009240829025566609,0.00668976033873982,0.018178235094226353,0.01295314623157771,0.010770291110260777,0.0074526665848644305,-0.030136548719612778,0.07443012884219063
2010-08-19,0.0030256261970658354,0.002162655431352245,0.005831107422121663,0.004272655961047501,0.003649751984740902,0.002527498250825224,-0.010050076723176505,0.0736821003368107
2010-08-20,0.009171976088412753,0.0065334647732511785,0.005948564801088351,0.013119664805867981,0.003832453527556441,0.007824198764685288,-0.026516096297116057,0.07172833866890607
2010-08-23,0.009222794394342454,0.0065959562336697876,0.01824665083074641,0.013703670958848018,0.00391715035490633,0.008088353591476766,-0.028644040738829514,0.06967374921394537
2010-08-24,0.009118905238158417,0.006444605797797198,0.0062305451868696305,0.013867593945599593,0.004042452974744216,0.008180491768747324,-0.02511465514779776,0.06792391702958299
2010-08-25,0.009212710491394814,0.0065558268604351605,0.006247863673564703,0.01396259282272195,-0.004148514817696562,0.00791261775268533,-0.02267774343618372,0.06638355586600547
2010-08-26,0.008866529449603614,0.006272538438785422,0.005949947905478272,0.013463707837974218,0.004258053413591094,0.00782863970946904,-0.024693441857276906,0.06474431738894897
2010-08-27,0.008915960689932261,0.006344842666080495,0.005884696401615094,0.013533894192975876,-0.004369420642726981,0.00797274260656097,-0.0214253132272669,0.06335715010920515
2010-08-30,0.00912316715060205,0.006521506637001078,0.01826116557073534,0.013335087796987315,0.004268050880952618,0.007467205649884379,-0.030284729381082474,0.06143839596379125
2010-08-31,0.003033932118250328,0.0021414958217624296,0.006316397490308344,0.0044882937553349525,0.004390774884305264,0.007616895304517276,-0.013760673025331929,0.060592962285732646
2010-09-01,0.00906170271489813,0.006454669291888482,0.018653246483122315,0.013154724839332475,0.012665304122284877,0.007686170103184604,-0.03039427735377577,0.058751282984333214
2010-09-02,0.009169509015855365,0.00657583806748813,0.019700050181222208,0.013296424641569611,0.0043047296364655645,0.007597325731695514,-0.026254458670155835,0.05720879985340241
2010-09-03,-0.002623631029221302,-0.0018763771531378143,-0.016370183304947463,-0.011259000130212736,-0.011919759031288718,-0.002283696643779758,0.01364121441086276,0.05798919735839081
2010-09-06,0.007917304041651418,0.005696847042414423,0.005553439843499834,-0.003963167600497928,0.0038695761790065782,0.007069836229117625,-0.006375234631834266,0.05761950261911932
2010-09-07,0.008109758791030767,0.005840641111012684,0.005784344726048337,0.012013915507799995,0.004001594115283357,0.007101123722220494,-0.020809107279249183,0.056420492207741084
2010-09-08,0.002660164515931306,0.00188398011275612,0.005745821667982266,0.003980814075736831,-0.004024517928908848,0.00230852075314728,-0.006175120435938732,0.05607208887330334
2010-09-09,0.00776163141501955,0.005514930183426468,0.005552053345234133,0.011406180391404291,-0.004106649447788487,0.006876043900814066,-0.017417363265049064,0.0550954609323669
2010-09-10,0.0078191716259517,0.005539296571763093,0.005458785646126005,0.0038176504293027107,0.011929800099848398,0.006986747516720184,-0.020805863226210638,0.053949152307823045
2010-09-13,0.0027363038335752802,0.001959857982136501,0.017274001644103875,0.004049363260849013,0.003986563090386049,0.00711716189509643,-0.015049720117646263,0.053137232665006036
2010-09-14,0.008178061145268293,0.005793943427914408,0.01768218896265732,0.0121332164500682,0.0041475456071942566,0.0071422037399134376,-0.023844906951135964,0.0518701802964681
2010-09-15,0.008268810364075712,0.005889995578333429,0.005962782236182283,0.012012335346195375,-0.004188973039792096,0.006968293292724362,-0.018075870693270137,0.050932581624592535
2010-09-16,0.00808380647959013,0.005748929896418845,0.005865903390416268,0.003847189545480777,-0.004245868348791759,0.006693335937204914,-0.01577023243625854,0.050129362973794
2010-09-17,0.002709126475139473,0.0019396083165436444,0.005832105445945305,0.0038192688880444286,-0.004195121295551438,0.00223547004600761,-0.005697408113408671,0.0498437555344671
2010-09-20,0.00803655410632311,0.0055295486791355816,0.00601249643774245,0.012256986071115515,0.00428525493266577,0.007120886846077775,-0.015799226356451587,0.049056262758322415
2010-09-21,0.008137188734595426,0.005575684653785744,0.006273926145080696,0.004174518527194665,0.004381901840217415,0.007187990430852477,-0.018765785373764853,0.04813568346016072
2010-09-22,0.0027602836919287913,0.0019119396402867128,0.018560570485498695,0.004109542029162831,0.004384088292631833,0.0023945667907867723,-0.010324681561906246,0.04763869785666985
